identifier,time,x,y
RCM,649,29.01,-33.43
RCM,650,28.79,-33.93
RCM,651,28.45,-34.22
RCM,652,28.08,-34.5
RCM,653,27.81,-34.77
RCM,654,27.56,-34.99
RCM,655,27.44,-34.99
RCM,656,27.29,-34.99
RCM,657,27.22,-34.8
RCM,658,27.19,-34.52
RCM,659,27.24,-34.14
RCM,660,27.15,-33.67
RCM,661,26.96,-33.22
RCM,662,26.84,-32.72
RCM,663,26.6,-32.2
RCM,664,26.45,-31.58
RCM,665,26.2,-30.82
RCM,666,26.07,-30.02
RCM,667,25.84,-29.34
RCM,668,25.56,-28.75
RCM,669,25.15,-28.05
RCM,670,24.67,-27.32
RCM,671,24.21,-26.53
RCM,672,23.76,-25.67
RCM,673,23.48,-24.75
RCM,674,23.25,-23.73
RCM,675,23.09,-22.71
RCM,676,22.85,-21.74
RCM,677,22.52,-20.73
RCM,678,22.1,-19.85
RCM,679,21.64,-19.11
RCM,680,21.18,-18.39
RCM,681,20.74,-17.81
RCM,682,20.38,-17.28
RCM,683,20.16,-16.75
RCM,684,20.05,-16.26
RCM,685,20.06,-15.88
RCM,686,20.12,-15.65
RCM,687,20.09,-15.34
RCM,688,20.12,-15.02
RCM,689,20.1,-14.81
RCM,690,19.98,-14.67
RCM,691,19.81,-14.47
RCM,692,19.53,-14.27
RCM,693,19.32,-14.15
RCM,694,18.49,-13.45
RCM,695,16.93,-12.3
RCM,696,14.75,-10.72
RCM,697,11.95,-8.65
RCM,698,8.81,-6.2
RCM,699,5.94,-3.88
RCM,700,3.33,-1.72
RCM,701,1.02,0.27
RCM,702,-1.01,1.94
RCM,703,-2.71,3.36
RCM,704,-4.28,4.68
RCM,705,-5.65,5.78
RCM,706,-6.76,6.72
RCM,707,-7.72,7.57
RCM,708,-8.4,8.3
RCM,709,-9.03,9.04
RCM,710,-9.41,9.73
RCM,711,-9.71,10.28
RCM,712,-9.82,10.68
RCM,713,-9.83,11.04
RCM,714,-9.73,11.32
RCM,715,-9.61,11.62
RCM,716,-9.32,11.84
RCM,717,-8.97,11.94
RCM,718,-8.43,11.98
RCM,719,-7.76,11.94
RCM,720,-7.12,11.79
RCM,721,-6.34,11.57
RCM,722,-5.47,11.32
RCM,723,-4.48,11.12
RCM,724,-3.63,11.05
RCM,725,-2.89,11.08
RCM,726,-2.22,11.09
RCM,727,-1.44,11.05
RCM,728,-0.71,10.88
RCM,729,0.0,10.66
RCM,730,0.76,10.56
RCM,731,1.57,10.39
RCM,732,2.38,10.22
RCM,733,3.16,10.08
RCM,734,4.01,9.96
RCM,735,4.81,9.82
RCM,736,5.42,9.63
RCM,737,5.91,9.32
RCM,738,6.33,9.12
RCM,739,6.73,9.04
RCM,740,7.2,8.94
RCM,741,8.4,8.57
RCM,742,10.44,8.09
RCM,743,13.23,7.45
RCM,744,16.72,6.68
RCM,745,20.82,5.75
RCM,746,25.33,4.69
RCM,747,29.44,3.82
RCM,748,30,3.04
RCM,749,28.38,2.22
RCM,750,26.93,1.42
RCM,751,25.7,0.73
RCM,752,23.86,-0.37
RCM,753,21.5,-1.87
RCM,754,18.67,-3.69
RCM,755,15.3,-5.92
RCM,756,12.37,-7.83
RCM,757,9.84,-9.56
RCM,758,7.54,-11.02
RCM,759,5.57,-12.41
RCM,760,3.94,-13.57
RCM,761,2.61,-14.61
RCM,762,1.38,-15.44
RCM,763,0.25,-16.23
RCM,764,-0.83,-16.9
RCM,765,-1.78,-17.57
RCM,766,-2.51,-18.09
RCM,767,-3.02,-18.62
RCM,768,-3.41,-19.17
RCM,769,-3.8,-19.63
RCM,770,-4.21,-19.91
RCM,771,-4.47,-20.0
RCM,772,-4.7,-20.15
RCM,773,-4.87,-20.33
RCM,774,-4.89,-20.4
RCM,775,-4.82,-20.52
RCM,776,-4.63,-20.69
RCM,777,-4.31,-20.79
RCM,778,-3.93,-20.91
RCM,779,-3.52,-21.08
RCM,780,-2.95,-21.29
RCM,781,-2.36,-21.55
RCM,782,-1.64,-21.74
RCM,783,-0.98,-21.87
RCM,784,-0.47,-22.05
RCM,785,-0.07,-22.08
RCM,786,0.35,-22.1
RCM,787,0.7,-22.0
RCM,788,1.19,-21.97
RCM,789,1.61,-21.78
RCM,790,1.89,-21.49
RCM,791,2.31,-21.3
RCM,792,2.79,-21.11
RCM,793,3.19,-20.98
RCM,794,3.45,-20.76
RCM,795,3.6,-20.44
RCM,796,3.64,-20.13
RCM,797,3.66,-19.81
RCM,798,3.82,-19.55
RCM,799,4.01,-19.22
RCM,800,4.34,-18.81
RCM,801,4.62,-18.3
RCM,802,4.78,-17.86
RCM,803,5.05,-17.36
RCM,804,5.35,-16.87
RCM,805,5.75,-16.51
RCM,806,6.05,-16.29
RCM,807,6.41,-16.13
RCM,808,6.67,-16.0
RCM,809,6.98,-15.85
RCM,810,7.22,-15.77
RCM,811,7.41,-15.71
RCM,812,7.73,-15.58
RCM,813,7.95,-15.45
RCM,814,8.16,-15.42
RCM,815,8.36,-15.49
RCM,816,8.53,-15.65
RCM,817,8.69,-15.86
RCM,818,8.86,-16.05
RCM,819,9.01,-16.12
RCM,820,9.21,-16.27
RCM,821,9.39,-16.26
RCM,822,9.5,-16.29
RCM,823,9.61,-16.35
RCM,824,9.81,-16.25
RCM,825,10.69,-15.64
RCM,826,12.15,-14.49
RCM,827,14.3,-12.81
RCM,828,16.99,-10.75
RCM,829,19.99,-8.27
RCM,830,23.32,-5.38
RCM,831,26.44,-2.74
RCM,832,29.3,-0.34
RCM,833,30,1.8
RCM,834,28.75,3.63
RCM,835,27.48,5.41
RCM,836,26.2,7.02
RCM,837,25.02,8.54
RCM,838,23.83,9.99
RCM,839,22.67,11.41
RCM,840,21.57,12.66
RCM,841,20.64,13.69
RCM,842,19.68,14.64
RCM,843,18.7,15.52
RCM,844,17.18,16.88
RCM,845,15.01,18.76
RCM,846,12.26,21.07
RCM,847,9.05,23.65
RCM,848,6.15,25.9
RCM,849,3.59,27.85
RCM,850,1.26,29.65
RCM,851,-0.84,31.23
RCM,852,-2.78,32.69
RCM,853,-5.32,34.52
RCM,854,-8.13,36.61
RCM,855,-11.31,38.82
RCM,856,-14.73,41.32
RCM,857,-17.69,43.36
RCM,858,-20.11,45.17
RCM,859,-22.06,46.67
RCM,860,-23.47,47.99
RCM,861,-24.47,48.88
RCM,862,-24.93,49.64
RCM,863,-24.99,50
RCM,864,-24.78,49.55
RCM,865,-24.31,48.84
RCM,866,-23.57,47.98
RCM,867,-22.65,47.08
RCM,868,-21.55,46.09
RCM,869,-20.33,45.06
RCM,870,-18.94,44.08
RCM,871,-17.39,43.05
RCM,872,-15.67,41.94
RCM,873,-13.96,40.79
RCM,874,-12.36,39.6
RCM,875,-10.69,38.38
RCM,876,-9.15,37.11
RCM,877,-7.68,35.83
RCM,878,-6.31,34.47
RCM,879,-4.85,33.24
RCM,880,-3.41,32.13
RCM,881,-2.1,30.99
RCM,882,-0.82,30.02
RCM,883,0.48,29.02
RCM,884,1.7,27.98
RCM,885,2.91,27.03
RCM,886,4.11,26.13
RCM,887,5.22,25.27
RCM,888,6.36,24.54
RCM,889,7.46,23.76
RCM,890,8.6,23.13
RCM,891,9.71,22.45
RCM,892,10.84,21.88
RCM,893,11.98,21.31
RCM,894,13.02,20.75
RCM,895,13.89,20.18
RCM,896,14.7,19.59
RCM,897,15.36,18.98
RCM,898,16.0,18.29
RCM,899,16.66,17.78
RCM,900,17.24,17.17
RCM,901,17.63,16.67
RCM,902,17.91,16.17
RCM,903,18.15,15.64
RCM,904,18.27,15.13
RCM,905,18.44,14.68
RCM,906,18.56,14.15
RCM,907,18.74,13.75
RCM,908,18.79,13.49
RCM,909,18.88,13.12
RCM,910,19.02,12.71
RCM,911,19.42,11.47
RCM,912,20.16,9.36
RCM,913,21.01,6.64
RCM,914,21.97,3.22
RCM,915,22.96,-0.7
RCM,916,23.74,-4.31
RCM,917,24.38,-7.63
RCM,918,25.0,-10.51
RCM,919,25.62,-12.99
RCM,920,26.08,-15.34
RCM,921,26.44,-17.56
RCM,922,26.64,-19.44
RCM,923,26.71,-21.02
RCM,924,26.82,-22.29
RCM,925,26.88,-23.27
RCM,926,27.04,-24.16
RCM,927,27.24,-24.85
RCM,928,27.53,-25.29
RCM,929,27.73,-25.69
RCM,930,27.75,-26.07
RCM,931,27.82,-26.4
RCM,932,28.05,-27.54
RCM,933,28.33,-29.35
RCM,934,28.67,-31.68
RCM,935,29.15,-34.68
RCM,936,29.69,-38.18
RCM,937,30,-41.26
RCM,938,29.9,-43.78
RCM,939,29.85,-45.85
RCM,940,29.68,-47.66
RCM,941,29.35,-49.13
RCM,942,29.0,-50
RCM,943,28.66,-49.15
RCM,944,28.23,-48.16
RCM,945,27.94,-47.15
RCM,946,27.57,-46.13
RCM,947,27.15,-45.04
RCM,948,26.72,-43.81
RCM,949,25.93,-41.68
RCM,950,24.83,-38.83
RCM,951,23.5,-35.34
RCM,952,22.3,-32.09
RCM,953,21.19,-29.23
RCM,954,20.24,-26.66
RCM,955,19.34,-24.22
RCM,956,18.62,-21.93
RCM,957,17.87,-19.71
RCM,958,17.24,-17.79
RCM,959,16.57,-16.15
RCM,960,15.9,-14.63
RCM,961,15.19,-13.32
RCM,962,14.69,-12.0
RCM,963,14.34,-10.89
RCM,964,13.9,-9.9
RCM,965,13.61,-9.06
RCM,966,13.36,-8.26
RCM,967,13.03,-7.63
RCM,968,12.74,-7.0
RCM,969,12.6,-6.36
RCM,970,12.44,-5.65
RCM,971,12.37,-5.05
RCM,972,12.4,-4.5
RCM,973,12.48,-4.01
RCM,974,12.69,-3.66
RCM,975,12.78,-3.31
RCM,976,12.73,-3.05
RCM,977,12.62,-2.86
RCM,978,12.39,-2.57
RCM,979,12.25,-2.33
RCM,980,12.24,-2.14
RCM,981,12.28,-1.91
RCM,982,12.42,-1.66
RCM,983,12.42,-1.51
RCM,984,12.46,-1.43
RCM,985,12.59,-1.37
RCM,986,12.65,-1.25
RCM,987,12.72,-1.08
RCM,988,12.82,-1.03
RCM,989,12.78,-1.01
RCM,990,12.77,-1.09
RCM,991,12.77,-1.17
RCM,992,12.86,-1.25
RCM,993,12.83,-1.43
RCM,994,12.82,-1.72
RCM,995,12.73,-2.09
RCM,996,12.56,-2.3
RCM,997,12.39,-2.6
RCM,998,12.12,-2.94
RCM,999,11.78,-3.14
RCM,1000,11.43,-3.21
RCM,1001,11.12,-3.33
RCM,1002,10.93,-3.52
RCM,1003,10.7,-3.63
RCM,1004,10.55,-3.83
RCM,1005,10.33,-3.98
RCM,1006,10.01,-4.11
RCM,1007,9.82,-4.13
RCM,1008,9.64,-4.23
RCM,1009,9.36,-4.44
RCM,1010,9.11,-4.69
RCM,1011,8.98,-4.89
RCM,1012,8.91,-5.17
RCM,1013,8.76,-5.3
RCM,1014,8.69,-5.44
RCM,1015,8.71,-5.59
RCM,1016,8.68,-5.82
RCM,1017,8.67,-6.05
RCM,1018,8.57,-6.27
RCM,1019,8.45,-6.56
RCM,1020,8.39,-6.95
RCM,1021,8.3,-7.16
RCM,1022,8.22,-7.39
RCM,1023,8.03,-7.61
RCM,1024,7.91,-7.92
RCM,1025,7.84,-8.11
RCM,1026,7.86,-8.37
RCM,1027,8.01,-8.56
RCM,1028,8.12,-8.76
RCM,1029,8.12,-9.05
RCM,1030,8.23,-9.38
RCM,1031,8.29,-9.73
RCM,1032,8.25,-10.0
RCM,1033,8.29,-10.32
RCM,1034,8.37,-10.5
RCM,1035,8.42,-10.69
RCM,1036,8.36,-10.76
RCM,1037,8.31,-10.73
RCM,1038,8.28,-10.79
RCM,1039,8.16,-10.88
RCM,1040,7.93,-10.86
RCM,1041,7.7,-10.94
RCM,1042,7.63,-11.14
RCM,1043,7.51,-11.17
RCM,1044,7.37,-11.26
RCM,1045,7.36,-11.44
RCM,1046,7.49,-11.71
RCM,1047,7.49,-11.96
RCM,1048,7.56,-12.29
RCM,1049,7.74,-12.58
RCM,1050,7.83,-12.91
RCM,1051,7.79,-13.32
RCM,1052,7.89,-13.75
RCM,1053,7.9,-14.21
RCM,1054,8.02,-14.72
RCM,1055,8.42,-16.02
RCM,1056,9.07,-18.04
RCM,1057,9.97,-20.73
RCM,1058,11.17,-23.96
RCM,1059,12.35,-26.75
RCM,1060,13.48,-29.16
RCM,1061,14.58,-31.15
RCM,1062,15.65,-32.97
RCM,1063,16.68,-34.43
RCM,1064,17.74,-35.59
RCM,1065,18.72,-36.64
RCM,1066,19.61,-37.59
RCM,1067,20.53,-38.34
RCM,1068,21.37,-38.91
RCM,1069,22.23,-39.39
RCM,1070,23.68,-40.17
RCM,1071,25.78,-41.09
RCM,1072,28.38,-42.07
RCM,1073,30,-43.05
RCM,1074,27.92,-44.31
RCM,1075,25.92,-45.29
RCM,1076,24.18,-46.04
RCM,1077,22.51,-46.46
RCM,1078,21.09,-46.81
RCM,1079,19.88,-46.86
RCM,1080,18.66,-46.62
RCM,1081,17.44,-46.23
RCM,1082,16.21,-45.67
RCM,1083,15.17,-45.11
RCM,1084,14.12,-44.43
RCM,1085,13.25,-43.57
RCM,1086,12.57,-42.79
RCM,1087,12.07,-41.96
RCM,1088,11.62,-41.21
RCM,1089,11.16,-40.35
RCM,1090,10.81,-39.48
RCM,1091,10.63,-38.54
RCM,1092,10.34,-37.61
RCM,1093,10.16,-36.68
RCM,1094,9.97,-35.72
RCM,1095,9.87,-34.79
RCM,1096,9.81,-33.81
RCM,1097,9.73,-32.95
RCM,1098,9.55,-32.01
RCM,1099,9.5,-31.14
RCM,1100,9.57,-30.22
RCM,1101,9.68,-29.37
RCM,1102,9.87,-28.63
RCM,1103,10.03,-27.8
RCM,1104,10.31,-26.87
RCM,1105,10.56,-25.99
RCM,1106,10.66,-25.06
RCM,1107,10.67,-24.29
RCM,1108,10.78,-23.46
RCM,1109,10.99,-22.67
RCM,1110,11.2,-21.89
RCM,1111,11.33,-21.21
RCM,1112,11.48,-20.51
RCM,1113,11.75,-19.76
RCM,1114,11.87,-19.16
RCM,1115,11.85,-18.71
RCM,1116,11.82,-18.15
RCM,1117,11.91,-17.52
RCM,1118,11.96,-16.8
RCM,1119,12.04,-16.02
RCM,1120,12.08,-15.43
RCM,1121,12.03,-14.82
RCM,1122,11.98,-14.38
RCM,1123,11.83,-14.02
RCM,1124,11.8,-13.57
RCM,1125,11.9,-13.21
RCM,1126,12.07,-12.79
RCM,1127,12.24,-12.48
RCM,1128,12.44,-12.11
RCM,1129,13.12,-11.06
RCM,1130,14.35,-9.24
RCM,1131,16.02,-6.95
RCM,1132,18.13,-4.23
RCM,1133,20.44,-1.11
RCM,1134,22.94,2.39
RCM,1135,25.12,5.57
RCM,1136,27.05,8.34
RCM,1137,28.83,10.85
RCM,1138,30,13.03
RCM,1139,29.18,15.09
RCM,1140,28.42,16.9
RCM,1141,27.59,18.41
RCM,1142,26.89,19.61
RCM,1143,26.35,20.66
RCM,1144,25.94,21.61
RCM,1145,25.51,22.38
RCM,1146,25.13,23.17
RCM,1147,24.71,23.71
RCM,1148,24.26,24.2
RCM,1149,23.82,24.48
RCM,1150,23.32,24.78
RCM,1151,22.75,25.0
RCM,1152,22.3,25.24
RCM,1153,21.92,25.4
RCM,1154,21.54,25.45
RCM,1155,21.11,25.32
RCM,1156,20.58,25.29
RCM,1157,20.14,25.13
RCM,1158,19.74,24.84
RCM,1159,19.28,24.49
RCM,1160,18.76,24.05
RCM,1161,18.39,23.73
RCM,1162,17.46,22.84
RCM,1163,15.9,21.48
RCM,1164,13.89,19.53
RCM,1165,11.97,17.77
RCM,1166,10.33,16.29
RCM,1167,8.91,14.93
RCM,1168,7.75,13.78
RCM,1169,6.74,12.77
RCM,1170,5.79,11.93
RCM,1171,4.84,11.17
RCM,1172,3.36,9.89
RCM,1173,1.5,8.21
RCM,1174,-0.77,6.12
RCM,1175,-3.45,3.56
RCM,1176,-6.55,0.57
RCM,1177,-9.38,-2.12
RCM,1178,-11.76,-4.56
RCM,1179,-13.77,-6.89
RCM,1180,-15.48,-8.88
RCM,1181,-16.72,-10.71
RCM,1182,-17.75,-12.39
RCM,1183,-18.33,-13.89
RCM,1184,-18.5,-15.23
RCM,1185,-18.35,-16.44
RCM,1186,-17.87,-17.56
RCM,1187,-17.14,-18.51
RCM,1188,-16.27,-19.26
RCM,1189,-15.22,-19.83
RCM,1190,-14.08,-20.24
RCM,1191,-13.0,-20.7
RCM,1192,-11.92,-21.05
RCM,1193,-10.85,-21.24
RCM,1194,-9.7,-21.26
RCM,1195,-8.61,-21.14
RCM,1196,-7.58,-20.96
RCM,1197,-6.51,-20.85
RCM,1198,-5.48,-20.62
RCM,1199,-4.58,-20.53
RCM,1200,-3.65,-20.39
RCM,1201,-2.87,-20.34
RCM,1202,-2.15,-20.16
RCM,1203,-1.45,-19.88
RCM,1204,-0.67,-19.62
RCM,1205,0.03,-19.3
RCM,1206,0.63,-19.04
RCM,1207,1.12,-18.81
RCM,1208,1.66,-18.63
RCM,1209,2.23,-18.5
RCM,1210,2.65,-18.32
RCM,1211,3.02,-18.02
RCM,1212,3.34,-17.81
RCM,1213,3.7,-17.47
RCM,1214,3.98,-17.1
RCM,1215,4.2,-16.65
RCM,1216,4.43,-16.31
RCM,1217,4.62,-16.01
RCM,1218,4.8,-15.79
RCM,1219,4.95,-15.63
RCM,1220,5.1,-15.51
RCM,1221,5.21,-15.26
RCM,1222,5.23,-14.98
RCM,1223,5.28,-14.78
RCM,1224,5.33,-14.48
RCM,1225,5.34,-14.17
RCM,1226,5.29,-13.97
RCM,1227,5.21,-13.69
RCM,1228,5.19,-13.34
RCM,1229,5.24,-12.9
RCM,1230,5.26,-12.62
RCM,1231,5.42,-12.47
RCM,1232,5.71,-12.42
RCM,1233,5.94,-12.27
RCM,1234,6.26,-12.15
RCM,1235,6.47,-12.09
RCM,1236,6.71,-12.02
RCM,1237,6.87,-11.92
RCM,1238,7.15,-11.87
RCM,1239,7.36,-11.74
RCM,1240,7.52,-11.65
RCM,1241,7.53,-11.51
RCM,1242,7.68,-11.41
RCM,1243,7.76,-11.19
RCM,1244,7.85,-10.87
RCM,1245,8.02,-10.65
RCM,1246,8.32,-10.52
RCM,1247,8.49,-10.37
RCM,1248,8.73,-10.25
RCM,1249,9.06,-10.2
RCM,1250,9.37,-10.03
RCM,1251,9.66,-9.83
RCM,1252,9.92,-9.74
RCM,1253,10.19,-9.75
RCM,1254,10.56,-9.7
RCM,1255,10.95,-9.54
RCM,1256,11.38,-9.49
RCM,1257,11.68,-9.55
RCM,1258,11.85,-9.67
RCM,1259,12.05,-9.8
RCM,1260,12.15,-9.88
RCM,1261,12.35,-9.86
RCM,1262,12.45,-9.84
RCM,1263,12.43,-9.75
RCM,1264,12.28,-9.62
RCM,1265,12.09,-9.58
RCM,1266,11.84,-9.62
RCM,1267,11.57,-9.62
RCM,1268,11.34,-9.66
RCM,1269,11.17,-9.65
RCM,1270,11.02,-9.56
RCM,1271,10.89,-9.52
RCM,1272,10.89,-9.41
RCM,1273,10.93,-9.22
RCM,1274,10.91,-8.97
RCM,1275,10.87,-8.75
RCM,1276,10.85,-8.42
RCM,1277,10.93,-8.03
RCM,1278,10.9,-7.77
RCM,1279,10.86,-7.58
RCM,1280,10.82,-7.4
RCM,1281,10.7,-7.26
RCM,1282,10.02,-6.34
RCM,1283,8.81,-4.66
RCM,1284,7.21,-2.52
RCM,1285,5.34,0.04
RCM,1286,3.28,2.95
RCM,1287,0.86,6.38
RCM,1288,-1.76,10.16
RCM,1289,-4.01,13.58
RCM,1290,-5.88,16.6
RCM,1291,-7.45,19.35
RCM,1292,-8.8,21.86
RCM,1293,-9.79,24.05
RCM,1294,-10.47,26.02
RCM,1295,-10.84,27.84
RCM,1296,-10.97,29.32
RCM,1297,-10.88,30.49
RCM,1298,-10.6,31.38
RCM,1299,-10.09,32.1
RCM,1300,-9.59,32.7
RCM,1301,-9.14,33.2
RCM,1302,-8.64,33.66
RCM,1303,-8.09,34.06
RCM,1304,-7.6,34.25
RCM,1305,-6.96,34.27
RCM,1306,-6.2,34.2
RCM,1307,-5.55,34.05
RCM,1308,-4.92,33.96
RCM,1309,-4.28,33.88
RCM,1310,-3.52,33.79
RCM,1311,-2.71,33.66
RCM,1312,-1.96,33.51
RCM,1313,-1.34,33.2
RCM,1314,-0.66,32.91
RCM,1315,-0.12,32.57
RCM,1316,0.29,32.27
RCM,1317,0.65,31.93
RCM,1318,0.96,31.62
RCM,1319,1.28,31.25
RCM,1320,1.69,30.91
RCM,1321,2.21,30.6
RCM,1322,2.65,30.27
RCM,1323,2.97,29.88
RCM,1324,3.38,29.41
RCM,1325,3.75,28.83
RCM,1326,4.18,28.25
RCM,1327,4.71,27.68
RCM,1328,5.24,27.18
RCM,1329,5.76,26.82
RCM,1330,6.31,26.57
RCM,1331,6.84,26.37
RCM,1332,7.28,26.12
RCM,1333,7.64,25.9
RCM,1334,8.09,25.75
RCM,1335,8.4,25.67
RCM,1336,8.68,25.48
RCM,1337,9.04,25.18
RCM,1338,9.31,24.84
RCM,1339,9.68,24.49
RCM,1340,10.09,24.03
RCM,1341,10.92,22.91
RCM,1342,12.29,21.23
RCM,1343,14.17,19.11
RCM,1344,16.57,16.41
RCM,1345,19.39,13.34
RCM,1346,22.61,9.79
RCM,1347,25.61,6.58
RCM,1348,28.31,3.68
RCM,1349,30,1.19
RCM,1350,28.78,-1.05
RCM,1351,27.77,-3.01
RCM,1352,26.9,-4.85
RCM,1353,26.0,-6.39
RCM,1354,25.03,-7.78
RCM,1355,24.09,-8.92
RCM,1356,23.33,-10.0
RCM,1357,22.68,-10.85
RCM,1358,21.99,-11.69
RCM,1359,21.27,-12.41
RCM,1360,20.53,-12.92
RCM,1361,19.96,-13.41
RCM,1362,19.46,-13.87
RCM,1363,19.06,-14.15
RCM,1364,18.68,-14.3
RCM,1365,18.2,-14.54
RCM,1366,17.72,-14.61
RCM,1367,17.19,-14.68
RCM,1368,16.64,-14.84
RCM,1369,16.17,-14.91
RCM,1370,15.88,-15.06
RCM,1371,15.49,-15.2
RCM,1372,15.16,-15.35
RCM,1373,14.76,-15.54
RCM,1374,14.44,-15.79
RCM,1375,14.07,-16.07
RCM,1376,13.64,-16.26
RCM,1377,13.2,-16.37
RCM,1378,12.91,-16.5
RCM,1379,12.73,-16.55
RCM,1380,12.46,-16.64
RCM,1381,11.4,-17.12
RCM,1382,9.7,-17.83
RCM,1383,7.24,-18.89
RCM,1384,4.24,-20.31
RCM,1385,1.58,-21.48
RCM,1386,-0.87,-22.63
RCM,1387,-2.92,-23.63
RCM,1388,-4.63,-24.46
RCM,1389,-6.03,-25.15
RCM,1390,-7.16,-25.59
RCM,1391,-8.19,-25.97
RCM,1392,-8.91,-26.28
RCM,1393,-9.52,-26.52
RCM,1394,-9.95,-26.59
RCM,1395,-10.3,-26.63
RCM,1396,-10.55,-26.62
RCM,1397,-10.68,-26.58
RCM,1398,-10.71,-26.45
RCM,1399,-10.51,-26.36
RCM,1400,-10.16,-26.12
RCM,1401,-9.81,-25.87
RCM,1402,-9.43,-25.5
RCM,1403,-9.01,-25.05
RCM,1404,-8.44,-24.59
RCM,1405,-7.72,-24.23
RCM,1406,-7.03,-23.81
RCM,1407,-6.33,-23.3
RCM,1408,-5.57,-22.78
RCM,1409,-4.79,-22.38
RCM,1410,-3.92,-21.98
RCM,1411,-3.01,-21.54
RCM,1412,-2.01,-21.12
RCM,1413,-1.0,-20.61
RCM,1414,0.02,-20.17
RCM,1415,0.99,-19.75
RCM,1416,1.77,-19.31
RCM,1417,2.42,-18.96
RCM,1418,3.08,-18.7
RCM,1419,3.82,-18.47
RCM,1420,4.44,-18.33
RCM,1421,5.13,-18.29
RCM,1422,5.72,-18.15
RCM,1423,6.25,-17.94
RCM,1424,6.72,-17.86
RCM,1425,7.1,-17.77
RCM,1426,7.37,-17.76
RCM,1427,7.66,-17.79
RCM,1428,7.89,-17.78
RCM,1429,8.07,-17.66
RCM,1430,8.23,-17.64
RCM,1431,8.38,-17.5
RCM,1432,8.64,-17.27
RCM,1433,8.97,-17.02
RCM,1434,9.26,-16.81
RCM,1435,9.42,-16.7
RCM,1436,9.7,-16.53
RCM,1437,10.04,-16.28
RCM,1438,10.44,-16.17
RCM,1439,10.7,-16.12
RCM,1440,10.92,-15.94
RCM,1441,11.18,-15.85
RCM,1442,11.37,-15.77
RCM,1443,11.6,-15.69
RCM,1444,11.68,-15.67
RCM,1445,11.7,-15.7
RCM,1446,11.6,-15.58
RCM,1447,11.49,-15.41
RCM,1448,11.28,-15.24
RCM,1449,11.05,-14.96
RCM,1450,10.95,-14.69
RCM,1451,10.49,-13.57
RCM,1452,9.68,-11.65
RCM,1453,8.75,-9.0
RCM,1454,8.0,-6.69
RCM,1455,7.24,-4.55
RCM,1456,6.68,-2.69
RCM,1457,6.16,-1.03
RCM,1458,5.8,0.39
RCM,1459,5.38,1.56
RCM,1460,5.04,2.61
RCM,1461,4.66,3.47
RCM,1462,4.26,4.32
RCM,1463,4.03,5.02
RCM,1464,3.84,5.7
RCM,1465,3.68,6.4
RCM,1466,3.48,7.11
RCM,1467,3.38,7.66
RCM,1468,3.32,8.19
RCM,1469,3.32,8.71
RCM,1470,3.24,9.11
RCM,1471,3.19,9.5
RCM,1472,3.21,9.86
RCM,1473,3.33,10.21
RCM,1474,3.51,10.5
RCM,1475,3.7,10.79
RCM,1476,3.93,11.03
RCM,1477,4.26,11.17
RCM,1478,4.5,11.21
RCM,1479,4.73,11.1
RCM,1480,5.01,11.1
RCM,1481,5.41,11.12
RCM,1482,5.75,11.11
RCM,1483,6.01,11.0
RCM,1484,6.37,10.94
RCM,1485,6.82,10.93
RCM,1486,7.25,10.81
RCM,1487,7.75,10.7
RCM,1488,8.12,10.51
RCM,1489,8.4,10.28
RCM,1490,8.75,10.13
RCM,1491,9.06,10.09
RCM,1492,9.29,9.96
RCM,1493,9.51,9.89
RCM,1494,9.67,9.78
RCM,1495,9.67,9.68
RCM,1496,9.75,9.48
RCM,1497,9.91,9.3
RCM,1498,10.12,9.0
RCM,1499,10.24,8.81
RCM,1500,10.45,8.65
RCM,1501,10.66,8.61
RCM,1502,10.83,8.65
RCM,1503,10.97,8.69
RCM,1504,11.08,8.82
RCM,1505,11.23,8.96
RCM,1506,11.39,9.0
RCM,1507,11.55,9.03
RCM,1508,11.66,9.1
RCM,1509,11.64,9.23
RCM,1510,11.73,9.38
RCM,1511,11.94,9.38
RCM,1512,12.98,9.38
RCM,1513,14.8,9.45
RCM,1514,17.26,9.58
RCM,1515,20.33,9.85
RCM,1516,23.97,10.2
RCM,1517,28.2,10.7
RCM,1518,30,11.25
RCM,1519,28.15,11.67
RCM,1520,26.39,12.11
RCM,1521,24.78,12.57
RCM,1522,23.39,12.84
RCM,1523,22.13,12.99
RCM,1524,21.08,13.22
RCM,1525,20.2,13.29
RCM,1526,19.46,13.22
RCM,1527,18.69,13.02
RCM,1528,17.92,12.9
RCM,1529,17.28,12.73
RCM,1530,16.66,12.52
RCM,1531,16.14,12.39
RCM,1532,15.64,12.19
RCM,1533,14.27,11.57
RCM,1534,12.1,10.62
RCM,1535,9.45,9.4
RCM,1536,7.19,8.3
RCM,1537,5.14,7.43
RCM,1538,3.24,6.74
RCM,1539,1.61,6.23
RCM,1540,-0.65,5.51
RCM,1541,-3.42,4.46
RCM,1542,-6.76,3.22
RCM,1543,-9.7,1.99
RCM,1544,-12.18,1.01
RCM,1545,-14.25,0.01
RCM,1546,-15.99,-0.87
RCM,1547,-17.3,-1.63
RCM,1548,-18.39,-2.22
RCM,1549,-19.1,-2.72
RCM,1550,-19.57,-3.19
RCM,1551,-19.67,-3.73
RCM,1552,-19.42,-4.25
RCM,1553,-18.96,-4.63
RCM,1554,-18.23,-4.94
